0.11497476163768983	0.05902972518227623
0.2871564778463268	0.20793606281547872
0.5269209197980936	0.4315759955131795
0.7271452607964112	0.5876332024677504
0.9226023555804831	0.8649747616376888
1.1531127313516554	1.088754907459338
1.3578238923163215	1.3659562535053278
1.1772293886707805	1.7399046550757145
0.7378014582164897	1.62535053280987
0.6856421761076844	1.4670499158721249
0.7181716208637133	1.3453449242849123
1.1912507010656204	1.118480089736399
1.6326416152551886	1.036034772854739
1.8771733034212015	1.1383903533370727
2.1149747616376904	1.3090297251822773
2.5594503645541233	1.309871003925968
2.6180594503645556	1.1423163208076283
2.5168255748738093	0.9090016825574883
2.176668536174987	0.7247616376892883
1.7478968031407747	0.647924845765564
1.6205832865956262	0.4604598990465507
2.157599551318004	0.20989904655075797
2.7013460459899057	0.14105440269209302
2.7919237240605725	-0.16334828939988633
2.372406057206955	-0.49032529444755957
2.1920919798093106	-0.6088053841839587
2.160123387549075	-0.721957375210319
2.2136848008973646	-0.7757992148065047
2.4509254066180604	-0.8703028603477274
2.3900729108244536	-1.0133202467750966
2.3303421200224346	-1.1260515984296116
